"id","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.city","location.zip_code","location.country","location.state","category"
"bakery-nouveau-seattle-3","Bakery Nouveau","https://s3-media2.fl.yelpcdn.com/bphoto/bO84GBuLXp7IVNDgNh-Dnw/o.jpg",FALSE,"https://www.yelp.com/biz/bakery-nouveau-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",795,4.5,"$","+12068586957","(206) 858-6957",1206.07100649535,47.6195513808201,-122.312891077337,"1435 E John St","Seattle","98112","US","WA",NA
"vitos-seattle","Vito's","https://s3-media4.fl.yelpcdn.com/bphoto/uqG5q4cAem61YKsZqcYUUg/o.jpg",FALSE,"https://www.yelp.com/biz/vitos-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",361,4,"$$","+12063974053","(206) 397-4053",275.73353141266,47.608254,-122.327379,"927 Ninth Ave","Seattle","98104","US","WA","italian"
"a-pizza-mart-seattle-14","A Pizza Mart","https://s3-media3.fl.yelpcdn.com/bphoto/lozuqXgczjeBL_jFcTt8PA/o.jpg",FALSE,"https://www.yelp.com/biz/a-pizza-mart-seattle-14?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",27,3.5,"$$","+12066230777","(206) 623-0777",47.115551702262,47.60977,-122.32954,"800 Seneca St","Seattle","98101","US","WA",NA
"mod-pizza-seattle-7","MOD Pizza","https://s3-media4.fl.yelpcdn.com/bphoto/-TyWNrxvtDu-t0EZBiHgjw/o.jpg",FALSE,"https://www.yelp.com/biz/mod-pizza-seattle-7?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",501,4,"$","+12063320200","(206) 332-0200",206.324594302652,47.6093525,-122.3326287,"1302 6th Ave","Seattle","98101","US","WA",NA
"georges-sausage-and-delicatessen-seattle","George's Sausage & Delicatessen","https://s3-media1.fl.yelpcdn.com/bphoto/PH-8mr3m7NCNd6qFtNbMmQ/o.jpg",FALSE,"https://www.yelp.com/biz/georges-sausage-and-delicatessen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",185,4.5,"$","+12066221491","(206) 622-1491",292.025863378466,47.6084,-122.3269,"907 Madison St","Seattle","98104","US","WA",NA
"delinomore-seattle","DeliNoMore","https://s3-media4.fl.yelpcdn.com/bphoto/H1p6njRYuEULDluuwEbiNw/o.jpg",FALSE,"https://www.yelp.com/biz/delinomore-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",82,4,"$","+12064675311","(206) 467-5311",303.603003435794,47.6078987121582,-122.332588195801,"1118 5th Ave","Seattle","98101","US","WA",NA
"the-juicy-café-seattle","The Juicy Café","https://s3-media3.fl.yelpcdn.com/bphoto/Itd4NPnkpEZo-HQPIMmDkA/o.jpg",FALSE,"https://www.yelp.com/biz/the-juicy-caf%C3%A9-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",231,4,"$","+12066826960","(206) 682-6960",173.23433609329,47.6110789669424,-122.331657931209,"725 Pike St","Seattle","98101","US","WA",NA
"lotus-asian-kitchen-and-lounge-seattle","Lotus Asian Kitchen & Lounge","https://s3-media2.fl.yelpcdn.com/bphoto/VUGOt6GQSbH3s3jPfoT3Kg/o.jpg",FALSE,"https://www.yelp.com/biz/lotus-asian-kitchen-and-lounge-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",148,3,"$$","+12066236333","(206) 623-6333",283.75565518152,47.6083590473903,-122.327092757339,"901 Madison St","Seattle","98104","US","WA","vietnamese"
"walla-walla-farms-seattle","Walla Walla Farms","https://s3-media1.fl.yelpcdn.com/bphoto/DDm5JKKvxHM0BDT3vuCVlQ/o.jpg",FALSE,"https://www.yelp.com/biz/walla-walla-farms-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",14,4,"$","+12063815730","(206) 381-5730",190.693888243088,47.6101840891958,-122.332524193848,"601 Union St","Seattle","98101","US","WA",NA
"hamanasu-seattle","Hamanasu","https://s3-media4.fl.yelpcdn.com/bphoto/jtWeggEZihlL76pSaWOsxg/o.jpg",FALSE,"https://www.yelp.com/biz/hamanasu-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",93,3.5,"$$","+12066824686","(206) 682-4686",288.797096840016,47.60842,-122.33305,"1200 5th Ave","Seattle","98101","US","WA",NA
"hilltop-deli-seattle","HILLTOP DELI","https://s3-media3.fl.yelpcdn.com/bphoto/i2efmSwsPg2su9reINRNmg/o.jpg",FALSE,"https://www.yelp.com/biz/hilltop-deli-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",8,4,NA,"+12064539405","(206) 453-9405",53.713521420252,47.6095490939691,-122.329726258314,"800 Seneca St","Seattle","98101","US","WA",NA
"primo-seattle","Primo","https://s3-media3.fl.yelpcdn.com/bphoto/tGXhIes_y4SBlL00tWgxWQ/o.jpg",FALSE,"https://www.yelp.com/biz/primo-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",213,3.5,"$$","+12065477466","(206) 547-7466",130.80549355645,47.60892,-122.32894,"1106 8th Ave","Seattle","98101","US","WA","italian"
"dunbar-room-seattle","Dunbar Room","https://s3-media3.fl.yelpcdn.com/bphoto/fMP3EfWhuCoGSmJ5Oyhs1Q/o.jpg",FALSE,"https://www.yelp.com/biz/dunbar-room-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",79,3.5,"$$","+12066226400","(206) 622-6400",265.487107125802,47.60895,-122.32677,"900 Madison St","Seattle","98104","US","WA",NA
"mustard-seed-cafe-seattle","Mustard Seed Cafe","https://s3-media1.fl.yelpcdn.com/bphoto/BiAFSHxePSFsk71_ntLm0w/o.jpg",FALSE,"https://www.yelp.com/biz/mustard-seed-cafe-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",43,3.5,"$","+12066232259","(206) 623-2259",292.010120009916,47.60842,-122.33305,"1200 5th Ave","Seattle","98101","US","WA",NA
"redtrees-restaurant-bar-seattle","Redtrees Restaurant + Bar","https://s3-media1.fl.yelpcdn.com/bphoto/C09Nix9yqgpfW38o_n-u3w/o.jpg",FALSE,"https://www.yelp.com/biz/redtrees-restaurant-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",8,3,"$$","+12066240500","(206) 624-0500",247.177653992502,47.6092202923972,-122.333085201681,"1301 6th Ave","Seattle","98101","US","WA",NA
"regatta-bar-and-grille-seattle","Regatta Bar & Grille","https://s3-media2.fl.yelpcdn.com/bphoto/IV21W7BZHOGjiSsFLD_fqg/o.jpg",FALSE,"https://www.yelp.com/biz/regatta-bar-and-grille-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",28,3.5,"$$","+12064641980","(206) 464-1980",263.335570501894,47.60809,-122.33211,"1113 6th Ave","Seattle","98101","US","WA",NA
"world-fresh-asian-eatery-seattle","World Fresh Asian Eatery","https://s3-media2.fl.yelpcdn.com/bphoto/7yJXFuZ1ghY0fsSkTnZ1pQ/o.jpg",FALSE,"https://www.yelp.com/biz/world-fresh-asian-eatery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",29,3.5,"$","","",214.053018993268,47.6101608276367,-122.332405090332,"601 Union St","Seattle","98101","US","WA",NA
"metropolitan-deli-and-cafe-seattle-5","Metropolitan Deli and Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/nS65qSEg-U_hYBmets6WDg/o.jpg",FALSE,"https://www.yelp.com/biz/metropolitan-deli-and-cafe-seattle-5?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",10,3,"$$","","",276.265491668564,47.6078535377152,-122.32813141711,"805 Madison St","Seattle","98104","US","WA",NA
"hans-deli-and-grocery-seattle","Han's Deli & Grocery","https://s3-media1.fl.yelpcdn.com/bphoto/BURRaygPpwYuvC4VvGt6Pw/o.jpg",FALSE,"https://www.yelp.com/biz/hans-deli-and-grocery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",18,3.5,"$$","+12063435713","(206) 343-5713",73.981776940928,47.609432557658,-122.32947247593,"801 Seneca St","Seattle","98101","US","WA",NA
"union-square-seattle","Union Square","https://s3-media3.fl.yelpcdn.com/bphoto/mKum2jCNjjziVVMf8p-MlA/o.jpg",FALSE,"https://www.yelp.com/biz/union-square-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",7,4.5,NA,"+12066135300","(206) 613-5300",158.955395649528,47.60967,-122.33229,"600 University St","Seattle","98101","US","WA",NA
"wild-rye-cafe-bakery-seattle","Wild Rye Cafe Bakery","https://s3-media3.fl.yelpcdn.com/bphoto/yD09mczV7HOmsj9rUi2Dsw/o.jpg",FALSE,"https://www.yelp.com/biz/wild-rye-cafe-bakery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",62,3.5,"$","+12066945049","(206) 694-5049",285.169230718702,47.6121105,-122.3321498,"806 Pike St","Seattle","98101","US","WA",NA
"voxx-coffee-seattle-2","Voxx Coffee","https://s3-media2.fl.yelpcdn.com/bphoto/zE29wCBsEQyXVfy68mrO9A/o.jpg",FALSE,"https://www.yelp.com/biz/voxx-coffee-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",80,4,"$","+12066821242","(206) 682-1242",191.496317237138,47.608947,-122.332013,"1200 6th Ave","Seattle","98101","US","WA",NA
"espresso-caffe-dior-seattle","Espresso Caffe Dior","https://s3-media4.fl.yelpcdn.com/bphoto/Cnv2WgmPE4F8MarDKasX6g/o.jpg",FALSE,"https://www.yelp.com/biz/espresso-caffe-dior-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",25,4,"$","+12066240814","(206) 624-0814",234.55827863613,47.61159,-122.33282,"725 Pike St","Seattle","98101","US","WA",NA
"taco-del-mar-seattle-28","Taco Del Mar","https://s3-media1.fl.yelpcdn.com/bphoto/GSu_0_PsEAIliHoHshvXXg/o.jpg",FALSE,"https://www.yelp.com/biz/taco-del-mar-seattle-28?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",20,3.5,"$","+12066288982","(206) 628-8982",234.55827863613,47.61159,-122.33282,"725 Pike St","Seattle","98101","US","WA","mexican"
"lindseys-office-lunch-seattle","Lindsey's Office Lunch","https://s3-media1.fl.yelpcdn.com/bphoto/MHu_lK-uccjJrjg2n-_UfA/o.jpg",FALSE,"https://www.yelp.com/biz/lindseys-office-lunch-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",3,3.5,"$$$$","+12068294000","(206) 829-4000",254.12743782641,47.61148,-122.33309,"701 Pike St","Seattle","98101","US","WA",NA
"wild-tiger-pizza-seattle-3","Wild Tiger Pizza","https://s3-media1.fl.yelpcdn.com/bphoto/Ga75aLesN7BK7XYgAo5Djw/o.jpg",FALSE,"https://www.yelp.com/biz/wild-tiger-pizza-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",33,3.5,"$","+12065960526","(206) 596-0526",196.048861681318,47.6102902715456,-122.332574354492,"1620 4th Ave","Seattle","98101","US","WA",NA
"the-bar-movement-seattle","The Bar Movement","https://s3-media2.fl.yelpcdn.com/bphoto/GEbY__p29GRU48T_csESsg/o.jpg",FALSE,"https://www.yelp.com/biz/the-bar-movement-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1,3,NA,"","",253.268684668238,47.6082150021645,-122.332100326786,"1113 6th Ave","Seattle","98101","US","WA",NA
"blue-water-taco-grill-seattle-2","Blue Water Taco Grill","https://s3-media2.fl.yelpcdn.com/bphoto/182KSdKeuhhHDTFgSmcMAA/o.jpg",FALSE,"https://www.yelp.com/biz/blue-water-taco-grill-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",20,2.5,"$","+12062231777","(206) 223-1777",161.469823959376,47.60967,-122.33229,"600 University St","Seattle","98101","US","WA","mexican"
"the-dinner-detective-interactive-murder-mystery-show-seattle","The Dinner Detective Interactive Murder Mystery Show","https://s3-media2.fl.yelpcdn.com/bphoto/oyBIWTiMquUIMNYr1blZmA/o.jpg",FALSE,"https://www.yelp.com/biz/the-dinner-detective-interactive-murder-mystery-show-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,3,"$$","+18664960535","(866) 496-0535",263.335570501894,47.6081166,-122.3321316,"1113 6th Ave","Seattle","98101","US","WA",NA
"subway-seattle-37","Subway","https://s3-media3.fl.yelpcdn.com/bphoto/Ffn7OmbS1kkx_DulK5GNdQ/o.jpg",FALSE,"https://www.yelp.com/biz/subway-seattle-37?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",22,2.5,"$","+12066246733","(206) 624-6733",295.438091458236,47.6079099,-122.33265,"501 Seneca St","Seattle","98101","US","WA",NA
"pho-thuy-hong-seattle","Pho Thuy Hong","",FALSE,"https://www.yelp.com/biz/pho-thuy-hong-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1,1,NA,"","",0.49057350286,47.6702003479004,-122.378898620605,"","Seattle","98127","US","WA","vietnamese"
"subway-seattle-31","Subway","https://s3-media2.fl.yelpcdn.com/bphoto/hfXrIgy1XgMQJiMRw4qClQ/o.jpg",FALSE,"https://www.yelp.com/biz/subway-seattle-31?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",19,2,"$$","+12065056498","(206) 505-6498",234.55827863613,47.61159,-122.33282,"725 Pike St","Seattle","98101","US","WA",NA
"chez-dave-seattle-2","Chez Dave","",FALSE,"https://www.yelp.com/biz/chez-dave-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",9,2,"$","+12068387280","(206) 838-7280",161.469823959376,47.60967,-122.33229,"600 University St","Seattle","98101","US","WA",NA
"salumi-artisan-cured-meats-seattle-2","Salumi Artisan Cured Meats","https://s3-media2.fl.yelpcdn.com/bphoto/VCQn-Lyz4NFzw4VmcTjUqg/o.jpg",FALSE,"https://www.yelp.com/biz/salumi-artisan-cured-meats-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1246,4.5,"$$","+12066218772","(206) 621-8772",49.720231316508,47.59969,-122.33058,"309 3rd Ave S","Seattle","98104","US","WA","italian"
"dough-zone-dumpling-house-seattle-2","Dough Zone Dumpling House","https://s3-media2.fl.yelpcdn.com/bphoto/OAoNnMaTkXFiiZAlHc_iVw/o.jpg",FALSE,"https://www.yelp.com/biz/dough-zone-dumpling-house-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",203,4,"$$","+12062859999","(206) 285-9999",286.93962171772,47.5981,-122.32742,"504 5th Avenue S","Seattle","98104","US","WA","shanghainese"
"taylor-shellfish-oyster-bar-seattle-2","Taylor Shellfish Oyster Bar","https://s3-media1.fl.yelpcdn.com/bphoto/PZ8V8k_EYTT0XvQpAdXgeA/o.jpg",FALSE,"https://www.yelp.com/biz/taylor-shellfish-oyster-bar-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",402,4.5,"$$","+12065014060","(206) 501-4060",230.630880222808,47.59884,-122.33268,"410 Occidental Ave S","Seattle","98104","US","WA",NA
"the-london-plane-seattle-3","The London Plane","https://s3-media2.fl.yelpcdn.com/bphoto/nJSJMxR37K4IyRqZsSQxmg/o.jpg",FALSE,"https://www.yelp.com/biz/the-london-plane-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",386,4,"$$","+12066241374","(206) 624-1374",198.910254843796,47.59962,-122.33249,"300 Occidental Ave S","Seattle","98104","US","WA",NA
"tofully-seattle-2","Tofully","https://s3-media2.fl.yelpcdn.com/bphoto/Ln-v6aLnr41WKqYXmF6HJA/o.jpg",FALSE,"https://www.yelp.com/biz/tofully-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",184,4,"$$","+12066821300","(206) 682-1300",268.957232660478,47.5983664,-122.3273803,"502 S King St","Seattle","98104","US","WA",NA
"girin-korean-ssam-bar-seattle","Girin Korean Ssam Bar","https://s3-media1.fl.yelpcdn.com/bphoto/KPTGvi6QAFH_nwDnDegi9g/o.jpg",FALSE,"https://www.yelp.com/biz/girin-korean-ssam-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",250,4,"$$","+12062574259","(206) 257-4259",260.332608205768,47.59812,-122.33188,"501 Stadium Pl S","Seattle","98104","US","WA",NA
"radici-seattle","Radici","https://s3-media3.fl.yelpcdn.com/bphoto/qla1Q1zS67ykOUcEBmncug/o.jpg",FALSE,"https://www.yelp.com/biz/radici-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",157,4,"$$","+12064674541","(206) 467-4541",114.578865471088,47.5998343527317,-122.331511080265,"314 2nd Ave S","Seattle","98104","US","WA","italian"
"13-coins-restaurant-seattle-3","13 Coins Restaurant","https://s3-media3.fl.yelpcdn.com/bphoto/qUaEObcr-gdU7_CbYFxxwA/o.jpg",FALSE,"https://www.yelp.com/biz/13-coins-restaurant-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",28,3,"$$","+12066822513","(206) 682-2513",225.622130697072,47.5982550349989,-122.330975916794,"255 S King St","Seattle","98104","US","WA",NA
"tats-delicatessen-seattle","Tat's Delicatessen","https://s3-media4.fl.yelpcdn.com/bphoto/T-xo2VdZ_9M8aX_ze7cM7w/o.jpg",FALSE,"https://www.yelp.com/biz/tats-delicatessen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",980,4.5,"$$","+12062648287","(206) 264-8287",247.131125237224,47.6015989850198,-122.332317061304,"159 Yesler Way","Seattle","98104","US","WA",NA
"pacific-cafe-hong-kong-kitchen-seattle","Pacific Cafe Hong Kong Kitchen","https://s3-media1.fl.yelpcdn.com/bphoto/0VHMdE0m_nhZi60mR_frzw/o.jpg",FALSE,"https://www.yelp.com/biz/pacific-cafe-hong-kong-kitchen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",181,4,"$","+12066820908","(206) 682-0908",241.279315227656,47.59865,-122.32749,"416 5th Ave S","Seattle","98104","US","WA","cantonese"
"shawn-o-donnells-american-grill-and-irish-pub-seattle-2","Shawn O'Donnell's American Grill & Irish Pub","https://s3-media3.fl.yelpcdn.com/bphoto/RlQdJPhp-4eIncBQuQImLQ/o.jpg",FALSE,"https://www.yelp.com/biz/shawn-o-donnells-american-grill-and-irish-pub-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",237,4,"$$","+12066026380","(206) 602-6380",259.40721968116,47.6019782,-122.3318733,"508 2nd Ave","Seattle","98104","US","WA",NA
"casco-antiguo-seattle","Casco Antiguo","https://s3-media4.fl.yelpcdn.com/bphoto/x2CnYKigxokZnSEVSb0w_A/o.jpg",FALSE,"https://www.yelp.com/biz/casco-antiguo-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",340,4,"$$","+12065380400","(206) 538-0400",272.750027163672,47.601324522026,-122.33308146293,"115 Occidental Ave S","Seattle","98104","US","WA","mexican"
"copal-seattle","Copal","https://s3-media4.fl.yelpcdn.com/bphoto/IbtfYsOodNct5bEOPq4XfQ/o.jpg",FALSE,"https://www.yelp.com/biz/copal-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",79,4,"$$","+12066821117","(206) 682-1117",245.790110012622,47.59936,-122.33308,"323 Occidental Ave S","Seattle","98104","US","WA","mexican"
"where-ya-at-matt-seattle","Where Ya At Matt","https://s3-media2.fl.yelpcdn.com/bphoto/69rT9-QUx9rtZf7UXW2TwA/o.jpg",FALSE,"https://www.yelp.com/biz/where-ya-at-matt-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",260,4,"$","","",244.755674701756,47.6032409667969,-122.328681945801,"","Seattle","98104","US","WA","cajun"
"good-bar-seattle-3","Good Bar","https://s3-media1.fl.yelpcdn.com/bphoto/W9LzotPdy3xZCNmOkv3NJA/o.jpg",FALSE,"https://www.yelp.com/biz/good-bar-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",128,4,"$$","+12066242337","(206) 624-2337",113.681013236682,47.6001331964882,-122.331512211336,"240 2nd Ave S","Seattle","98104","US","WA",NA
"musashis-seattle-3","Musashi's","https://s3-media1.fl.yelpcdn.com/bphoto/EdjUarom40FaLhdfp8rjzQ/o.jpg",FALSE,"https://www.yelp.com/biz/musashis-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",121,4,"$$","+12068290277","(206) 829-0277",271.484718833218,47.59846,-122.32712,"512 S King St","Seattle","98104","US","WA","japanese"
"rain-shadow-meats-squared-seattle","Rain Shadow Meats Squared","https://s3-media2.fl.yelpcdn.com/bphoto/tj0ivfk7qRqVwLYtap6-wQ/o.jpg",FALSE,"https://www.yelp.com/biz/rain-shadow-meats-squared-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",239,4.5,"$$","+12064674854","(206) 467-4854",230.435112219442,47.5990433,-122.3327216,"404 Occidental Ave S","Seattle","98104","US","WA",NA
"sprout-seattle","Sprout","https://s3-media3.fl.yelpcdn.com/bphoto/ousTmsvzCvgIRUy-tjKFSA/o.jpg",FALSE,"https://www.yelp.com/biz/sprout-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",123,4.5,"$$","+12069733766","(206) 973-3766",277.021286495566,47.6020821770476,-122.332066488718,"512 2nd Ave","Seattle","98104","US","WA",NA
"main-st-gyros-seattle","Main St. Gyros","https://s3-media1.fl.yelpcdn.com/bphoto/efuzu_2Uj2fYiq3s_YniLA/o.jpg",FALSE,"https://www.yelp.com/biz/main-st-gyros-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",139,4,"$","+12063357940","(206) 335-7940",66.00650315161,47.6001745834177,-122.330853909575,"301 2nd Ave Ext S","Seattle","98104","US","WA","greek"
